combo_id,tf,retained,rank_in_combo,regulon_fdr_threshold,expr_abs_log2fc_threshold,positive_fraction_threshold,rule,regulon_effect_group,expr_higher_group,regulon_fdr,expr_wilcoxon_fdr,log2fc_lesion_vs_internal_control,positive_fraction_in_higher_group,support_sort_score
26,TCF4,False,,0.01,0.5,0.1,regulon_significant_plus_expression_significant,internal_control,lesion,2.5162199249417195e-49,0.0564812833706176,0.115325938290752,0.7612612612612613,17.20235432169234
26,NR2F2,False,,0.01,0.5,0.1,regulon_significant_plus_expression_significant,internal_control,lesion,2.7260446537151666e-49,0.6962069302383829,0.3910689545084058,0.0349099099099099,17.141419578143193
26,CEBPD,False,,0.01,0.5,0.1,regulon_significant_plus_expression_significant,lesion,lesion,1.0129790988328588e-48,0.9247351769699248,0.0211323518984938,0.0427927927927927,16.91399471214932
26,ATF7,False,,0.01,0.5,0.1,regulon_significant_plus_expression_significant,lesion,lesion,7.059258557174854e-21,0.957350567735444,0.0723226656345507,0.2871621621621621,7.235679684271952
27,SATB2,True,1.0,0.01,0.5,0.1,regulon_significant_plus_expression_significant_plus_direction,internal_control,internal_control,5.548087738525609e-99,2.342053487924074e-31,-0.7058935339628609,0.4107391910739191,34.818760412936605
27,THRB,False,,0.01,0.5,0.1,regulon_significant_plus_expression_significant_plus_direction,internal_control,internal_control,4.053395110306913e-114,7.47524063251269e-21,-0.3614128972332711,0.6415620641562064,40.04207029812129
27,RARB,True,2.0,0.01,0.5,0.1,regulon_significant_plus_expression_significant_plus_direction,internal_control,internal_control,1.9668787753604963e-81,9.597953836114382e-12,-0.6325145174570053,0.2315202231520223,28.614861967885023
27,BHLHE40,True,4.0,0.01,0.5,0.1,regulon_significant_plus_expression_significant_plus_direction,lesion,lesion,1.2760362542900071e-34,1.529949104785675e-07,1.1363433892502643,0.1587837837837837,12.392424888240859
27,NFE2L2,True,5.0,0.01,0.5,0.1,regulon_significant_plus_expression_significant_plus_direction,lesion,lesion,1.6378667723003972e-19,4.488026735548041e-06,0.6845241377063578,0.3626126126126126,6.987108470383587
27,SOX2,True,3.0,0.01,0.5,0.1,regulon_significant_plus_expression_significant_plus_direction,lesion,lesion,9.389270902003821e-66,6.358243030105812e-06,0.6693425125580267,0.2522522522522522,23.14429917547441
27,HMGA1,False,,0.01,0.5,0.1,regulon_significant_plus_expression_significant_plus_direction,lesion,lesion,1.6881760814233672e-19,0.0020079019324663,0.7445295603179917,0.072072072072072,6.94540355055798
27,TCF4,False,,0.01,0.5,0.1,regulon_significant_plus_expression_significant_plus_direction,internal_control,lesion,2.5162199249417195e-49,0.0564812833706176,0.115325938290752,0.7612612612612613,17.20235432169234
27,NR2F2,False,,0.01,0.5,0.1,regulon_significant_plus_expression_significant_plus_direction,internal_control,lesion,2.7260446537151666e-49,0.6962069302383829,0.3910689545084058,0.0349099099099099,17.141419578143193
27,CEBPD,False,,0.01,0.5,0.1,regulon_significant_plus_expression_significant_plus_direction,lesion,lesion,1.0129790988328588e-48,0.9247351769699248,0.0211323518984938,0.0427927927927927,16.91399471214932
27,ATF7,False,,0.01,0.5,0.1,regulon_significant_plus_expression_significant_plus_direction,lesion,lesion,7.059258557174854e-21,0.957350567735444,0.0723226656345507,0.2871621621621621,7.235679684271952
28,SATB2,True,2.0,0.05,0.0,0.0,regulon_significant_plus_direction,internal_control,internal_control,5.548087738525609e-99,2.342053487924074e-31,-0.7058935339628609,0.4107391910739191,34.818760412936605
28,THRB,True,1.0,0.05,0.0,0.0,regulon_significant_plus_direction,internal_control,internal_control,4.053395110306913e-114,7.47524063251269e-21,-0.3614128972332711,0.6415620641562064,40.04207029812129
28,RARB,True,3.0,0.05,0.0,0.0,regulon_significant_plus_direction,internal_control,internal_control,1.9668787753604963e-81,9.597953836114382e-12,-0.6325145174570053,0.2315202231520223,28.614861967885023
28,BHLHE40,True,6.0,0.05,0.0,0.0,regulon_significant_plus_direction,lesion,lesion,1.2760362542900071e-34,1.529949104785675e-07,1.1363433892502643,0.1587837837837837,12.392424888240859
28,NFE2L2,True,8.0,0.05,0.0,0.0,regulon_significant_plus_direction,lesion,lesion,1.6378667723003972e-19,4.488026735548041e-06,0.6845241377063578,0.3626126126126126,6.987108470383587
28,SOX2,True,4.0,0.05,0.0,0.0,regulon_significant_plus_direction,lesion,lesion,9.389270902003821e-66,6.358243030105812e-06,0.6693425125580267,0.2522522522522522,23.14429917547441
28,HMGA1,True,9.0,0.05,0.0,0.0,regulon_significant_plus_direction,lesion,lesion,1.6881760814233672e-19,0.0020079019324663,0.7445295603179917,0.072072072072072,6.94540355055798
28,TCF4,False,,0.05,0.0,0.0,regulon_significant_plus_direction,internal_control,lesion,2.5162199249417195e-49,0.0564812833706176,0.115325938290752,0.7612612612612613,17.20235432169234
28,NR2F2,False,,0.05,0.0,0.0,regulon_significant_plus_direction,internal_control,lesion,2.7260446537151666e-49,0.6962069302383829,0.3910689545084058,0.0349099099099099,17.141419578143193
28,CEBPD,True,5.0,0.05,0.0,0.0,regulon_significant_plus_direction,lesion,lesion,1.0129790988328588e-48,0.9247351769699248,0.0211323518984938,0.0427927927927927,16.91399471214932
28,ATF7,True,7.0,0.05,0.0,0.0,regulon_significant_plus_direction,lesion,lesion,7.059258557174854e-21,0.957350567735444,0.0723226656345507,0.2871621621621621,7.235679684271952
29,SATB2,True,2.0,0.05,0.0,0.0,regulon_significant_plus_expression_significant,internal_control,internal_control,5.548087738525609e-99,2.342053487924074e-31,-0.7058935339628609,0.4107391910739191,34.818760412936605
29,THRB,True,1.0,0.05,0.0,0.0,regulon_significant_plus_expression_significant,internal_control,internal_control,4.053395110306913e-114,7.47524063251269e-21,-0.3614128972332711,0.6415620641562064,40.04207029812129
29,RARB,True,3.0,0.05,0.0,0.0,regulon_significant_plus_expression_significant,internal_control,internal_control,1.9668787753604963e-81,9.597953836114382e-12,-0.6325145174570053,0.2315202231520223,28.614861967885023
29,BHLHE40,True,5.0,0.05,0.0,0.0,regulon_significant_plus_expression_significant,lesion,lesion,1.2760362542900071e-34,1.529949104785675e-07,1.1363433892502643,0.1587837837837837,12.392424888240859
29,NFE2L2,True,6.0,0.05,0.0,0.0,regulon_significant_plus_expression_significant,lesion,lesion,1.6378667723003972e-19,4.488026735548041e-06,0.6845241377063578,0.3626126126126126,6.987108470383587
29,SOX2,True,4.0,0.05,0.0,0.0,regulon_significant_plus_expression_significant,lesion,lesion,9.389270902003821e-66,6.358243030105812e-06,0.6693425125580267,0.2522522522522522,23.14429917547441
29,HMGA1,True,7.0,0.05,0.0,0.0,regulon_significant_plus_expression_significant,lesion,lesion,1.6881760814233672e-19,0.0020079019324663,0.7445295603179917,0.072072072072072,6.94540355055798
29,TCF4,False,,0.05,0.0,0.0,regulon_significant_plus_expression_significant,internal_control,lesion,2.5162199249417195e-49,0.0564812833706176,0.115325938290752,0.7612612612612613,17.20235432169234
29,NR2F2,False,,0.05,0.0,0.0,regulon_significant_plus_expression_significant,internal_control,lesion,2.7260446537151666e-49,0.6962069302383829,0.3910689545084058,0.0349099099099099,17.141419578143193
29,CEBPD,False,,0.05,0.0,0.0,regulon_significant_plus_expression_significant,lesion,lesion,1.0129790988328588e-48,0.9247351769699248,0.0211323518984938,0.0427927927927927,16.91399471214932
29,ATF7,False,,0.05,0.0,0.0,regulon_significant_plus_expression_significant,lesion,lesion,7.059258557174854e-21,0.957350567735444,0.0723226656345507,0.2871621621621621,7.235679684271952
30,SATB2,True,2.0,0.05,0.0,0.0,regulon_significant_plus_expression_significant_plus_direction,internal_control,internal_control,5.548087738525609e-99,2.342053487924074e-31,-0.7058935339628609,0.4107391910739191,34.818760412936605
30,THRB,True,1.0,0.05,0.0,0.0,regulon_significant_plus_expression_significant_plus_direction,internal_control,internal_control,4.053395110306913e-114,7.47524063251269e-21,-0.3614128972332711,0.6415620641562064,40.04207029812129
30,RARB,True,3.0,0.05,0.0,0.0,regulon_significant_plus_expression_significant_plus_direction,internal_control,internal_control,1.9668787753604963e-81,9.597953836114382e-12,-0.6325145174570053,0.2315202231520223,28.614861967885023
30,BHLHE40,True,5.0,0.05,0.0,0.0,regulon_significant_plus_expression_significant_plus_direction,lesion,lesion,1.2760362542900071e-34,1.529949104785675e-07,1.1363433892502643,0.1587837837837837,12.392424888240859
30,NFE2L2,True,6.0,0.05,0.0,0.0,regulon_significant_plus_expression_significant_plus_direction,lesion,lesion,1.6378667723003972e-19,4.488026735548041e-06,0.6845241377063578,0.3626126126126126,6.987108470383587
30,SOX2,True,4.0,0.05,0.0,0.0,regulon_significant_plus_expression_significant_plus_direction,lesion,lesion,9.389270902003821e-66,6.358243030105812e-06,0.6693425125580267,0.2522522522522522,23.14429917547441
30,HMGA1,True,7.0,0.05,0.0,0.0,regulon_significant_plus_expression_significant_plus_direction,lesion,lesion,1.6881760814233672e-19,0.0020079019324663,0.7445295603179917,0.072072072072072,6.94540355055798
30,TCF4,False,,0.05,0.0,0.0,regulon_significant_plus_expression_significant_plus_direction,internal_control,lesion,2.5162199249417195e-49,0.0564812833706176,0.115325938290752,0.7612612612612613,17.20235432169234
30,NR2F2,False,,0.05,0.0,0.0,regulon_significant_plus_expression_significant_plus_direction,internal_control,lesion,2.7260446537151666e-49,0.6962069302383829,0.3910689545084058,0.0349099099099099,17.141419578143193
30,CEBPD,False,,0.05,0.0,0.0,regulon_significant_plus_expression_significant_plus_direction,lesion,lesion,1.0129790988328588e-48,0.9247351769699248,0.0211323518984938,0.0427927927927927,16.91399471214932
30,ATF7,False,,0.05,0.0,0.0,regulon_significant_plus_expression_significant_plus_direction,lesion,lesion,7.059258557174854e-21,0.957350567735444,0.0723226656345507,0.2871621621621621,7.235679684271952
31,SATB2,True,2.0,0.05,0.0,0.05,regulon_significant_plus_direction,internal_control,internal_control,5.548087738525609e-99,2.342053487924074e-31,-0.7058935339628609,0.4107391910739191,34.818760412936605
31,THRB,True,1.0,0.05,0.0,0.05,regulon_significant_plus_direction,internal_control,internal_control,4.053395110306913e-114,7.47524063251269e-21,-0.3614128972332711,0.6415620641562064,40.04207029812129
31,RARB,True,3.0,0.05,0.0,0.05,regulon_significant_plus_direction,internal_control,internal_control,1.9668787753604963e-81,9.597953836114382e-12,-0.6325145174570053,0.2315202231520223,28.614861967885023
31,BHLHE40,True,5.0,0.05,0.0,0.05,regulon_significant_plus_direction,lesion,lesion,1.2760362542900071e-34,1.529949104785675e-07,1.1363433892502643,0.1587837837837837,12.392424888240859
31,NFE2L2,True,7.0,0.05,0.0,0.05,regulon_significant_plus_direction,lesion,lesion,1.6378667723003972e-19,4.488026735548041e-06,0.6845241377063578,0.3626126126126126,6.987108470383587
31,SOX2,True,4.0,0.05,0.0,0.05,regulon_significant_plus_direction,lesion,lesion,9.389270902003821e-66,6.358243030105812e-06,0.6693425125580267,0.2522522522522522,23.14429917547441
31,HMGA1,True,8.0,0.05,0.0,0.05,regulon_significant_plus_direction,lesion,lesion,1.6881760814233672e-19,0.0020079019324663,0.7445295603179917,0.072072072072072,6.94540355055798
31,TCF4,False,,0.05,0.0,0.05,regulon_significant_plus_direction,internal_control,lesion,2.5162199249417195e-49,0.0564812833706176,0.115325938290752,0.7612612612612613,17.20235432169234
31,NR2F2,False,,0.05,0.0,0.05,regulon_significant_plus_direction,internal_control,lesion,2.7260446537151666e-49,0.6962069302383829,0.3910689545084058,0.0349099099099099,17.141419578143193
31,CEBPD,False,,0.05,0.0,0.05,regulon_significant_plus_direction,lesion,lesion,1.0129790988328588e-48,0.9247351769699248,0.0211323518984938,0.0427927927927927,16.91399471214932
31,ATF7,True,6.0,0.05,0.0,0.05,regulon_significant_plus_direction,lesion,lesion,7.059258557174854e-21,0.957350567735444,0.0723226656345507,0.2871621621621621,7.235679684271952
32,SATB2,True,2.0,0.05,0.0,0.05,regulon_significant_plus_expression_significant,internal_control,internal_control,5.548087738525609e-99,2.342053487924074e-31,-0.7058935339628609,0.4107391910739191,34.818760412936605
32,THRB,True,1.0,0.05,0.0,0.05,regulon_significant_plus_expression_significant,internal_control,internal_control,4.053395110306913e-114,7.47524063251269e-21,-0.3614128972332711,0.6415620641562064,40.04207029812129
32,RARB,True,3.0,0.05,0.0,0.05,regulon_significant_plus_expression_significant,internal_control,internal_control,1.9668787753604963e-81,9.597953836114382e-12,-0.6325145174570053,0.2315202231520223,28.614861967885023
32,BHLHE40,True,5.0,0.05,0.0,0.05,regulon_significant_plus_expression_significant,lesion,lesion,1.2760362542900071e-34,1.529949104785675e-07,1.1363433892502643,0.1587837837837837,12.392424888240859
32,NFE2L2,True,6.0,0.05,0.0,0.05,regulon_significant_plus_expression_significant,lesion,lesion,1.6378667723003972e-19,4.488026735548041e-06,0.6845241377063578,0.3626126126126126,6.987108470383587
32,SOX2,True,4.0,0.05,0.0,0.05,regulon_significant_plus_expression_significant,lesion,lesion,9.389270902003821e-66,6.358243030105812e-06,0.6693425125580267,0.2522522522522522,23.14429917547441
32,HMGA1,True,7.0,0.05,0.0,0.05,regulon_significant_plus_expression_significant,lesion,lesion,1.6881760814233672e-19,0.0020079019324663,0.7445295603179917,0.072072072072072,6.94540355055798
32,TCF4,False,,0.05,0.0,0.05,regulon_significant_plus_expression_significant,internal_control,lesion,2.5162199249417195e-49,0.0564812833706176,0.115325938290752,0.7612612612612613,17.20235432169234
32,NR2F2,False,,0.05,0.0,0.05,regulon_significant_plus_expression_significant,internal_control,lesion,2.7260446537151666e-49,0.6962069302383829,0.3910689545084058,0.0349099099099099,17.141419578143193
32,CEBPD,False,,0.05,0.0,0.05,regulon_significant_plus_expression_significant,lesion,lesion,1.0129790988328588e-48,0.9247351769699248,0.0211323518984938,0.0427927927927927,16.91399471214932
32,ATF7,False,,0.05,0.0,0.05,regulon_significant_plus_expression_significant,lesion,lesion,7.059258557174854e-21,0.957350567735444,0.0723226656345507,0.2871621621621621,7.235679684271952
33,SATB2,True,2.0,0.05,0.0,0.05,regulon_significant_plus_expression_significant_plus_direction,internal_control,internal_control,5.548087738525609e-99,2.342053487924074e-31,-0.7058935339628609,0.4107391910739191,34.818760412936605
33,THRB,True,1.0,0.05,0.0,0.05,regulon_significant_plus_expression_significant_plus_direction,internal_control,internal_control,4.053395110306913e-114,7.47524063251269e-21,-0.3614128972332711,0.6415620641562064,40.04207029812129
33,RARB,True,3.0,0.05,0.0,0.05,regulon_significant_plus_expression_significant_plus_direction,internal_control,internal_control,1.9668787753604963e-81,9.597953836114382e-12,-0.6325145174570053,0.2315202231520223,28.614861967885023
33,BHLHE40,True,5.0,0.05,0.0,0.05,regulon_significant_plus_expression_significant_plus_direction,lesion,lesion,1.2760362542900071e-34,1.529949104785675e-07,1.1363433892502643,0.1587837837837837,12.392424888240859
33,NFE2L2,True,6.0,0.05,0.0,0.05,regulon_significant_plus_expression_significant_plus_direction,lesion,lesion,1.6378667723003972e-19,4.488026735548041e-06,0.6845241377063578,0.3626126126126126,6.987108470383587
33,SOX2,True,4.0,0.05,0.0,0.05,regulon_significant_plus_expression_significant_plus_direction,lesion,lesion,9.389270902003821e-66,6.358243030105812e-06,0.6693425125580267,0.2522522522522522,23.14429917547441
33,HMGA1,True,7.0,0.05,0.0,0.05,regulon_significant_plus_expression_significant_plus_direction,lesion,lesion,1.6881760814233672e-19,0.0020079019324663,0.7445295603179917,0.072072072072072,6.94540355055798
33,TCF4,False,,0.05,0.0,0.05,regulon_significant_plus_expression_significant_plus_direction,internal_control,lesion,2.5162199249417195e-49,0.0564812833706176,0.115325938290752,0.7612612612612613,17.20235432169234
33,NR2F2,False,,0.05,0.0,0.05,regulon_significant_plus_expression_significant_plus_direction,internal_control,lesion,2.7260446537151666e-49,0.6962069302383829,0.3910689545084058,0.0349099099099099,17.141419578143193
33,CEBPD,False,,0.05,0.0,0.05,regulon_significant_plus_expression_significant_plus_direction,lesion,lesion,1.0129790988328588e-48,0.9247351769699248,0.0211323518984938,0.0427927927927927,16.91399471214932
33,ATF7,False,,0.05,0.0,0.05,regulon_significant_plus_expression_significant_plus_direction,lesion,lesion,7.059258557174854e-21,0.957350567735444,0.0723226656345507,0.2871621621621621,7.235679684271952
34,SATB2,True,2.0,0.05,0.0,0.1,regulon_significant_plus_direction,internal_control,internal_control,5.548087738525609e-99,2.342053487924074e-31,-0.7058935339628609,0.4107391910739191,34.818760412936605
34,THRB,True,1.0,0.05,0.0,0.1,regulon_significant_plus_direction,internal_control,internal_control,4.053395110306913e-114,7.47524063251269e-21,-0.3614128972332711,0.6415620641562064,40.04207029812129
34,RARB,True,3.0,0.05,0.0,0.1,regulon_significant_plus_direction,internal_control,internal_control,1.9668787753604963e-81,9.597953836114382e-12,-0.6325145174570053,0.2315202231520223,28.614861967885023
34,BHLHE40,True,5.0,0.05,0.0,0.1,regulon_significant_plus_direction,lesion,lesion,1.2760362542900071e-34,1.529949104785675e-07,1.1363433892502643,0.1587837837837837,12.392424888240859
34,NFE2L2,True,7.0,0.05,0.0,0.1,regulon_significant_plus_direction,lesion,lesion,1.6378667723003972e-19,4.488026735548041e-06,0.6845241377063578,0.3626126126126126,6.987108470383587
34,SOX2,True,4.0,0.05,0.0,0.1,regulon_significant_plus_direction,lesion,lesion,9.389270902003821e-66,6.358243030105812e-06,0.6693425125580267,0.2522522522522522,23.14429917547441
34,HMGA1,False,,0.05,0.0,0.1,regulon_significant_plus_direction,lesion,lesion,1.6881760814233672e-19,0.0020079019324663,0.7445295603179917,0.072072072072072,6.94540355055798
34,TCF4,False,,0.05,0.0,0.1,regulon_significant_plus_direction,internal_control,lesion,2.5162199249417195e-49,0.0564812833706176,0.115325938290752,0.7612612612612613,17.20235432169234
34,NR2F2,False,,0.05,0.0,0.1,regulon_significant_plus_direction,internal_control,lesion,2.7260446537151666e-49,0.6962069302383829,0.3910689545084058,0.0349099099099099,17.141419578143193
34,CEBPD,False,,0.05,0.0,0.1,regulon_significant_plus_direction,lesion,lesion,1.0129790988328588e-48,0.9247351769699248,0.0211323518984938,0.0427927927927927,16.91399471214932
34,ATF7,True,6.0,0.05,0.0,0.1,regulon_significant_plus_direction,lesion,lesion,7.059258557174854e-21,0.957350567735444,0.0723226656345507,0.2871621621621621,7.235679684271952
35,SATB2,True,2.0,0.05,0.0,0.1,regulon_significant_plus_expression_significant,internal_control,internal_control,5.548087738525609e-99,2.342053487924074e-31,-0.7058935339628609,0.4107391910739191,34.818760412936605
35,THRB,True,1.0,0.05,0.0,0.1,regulon_significant_plus_expression_significant,internal_control,internal_control,4.053395110306913e-114,7.47524063251269e-21,-0.3614128972332711,0.6415620641562064,40.04207029812129
35,RARB,True,3.0,0.05,0.0,0.1,regulon_significant_plus_expression_significant,internal_control,internal_control,1.9668787753604963e-81,9.597953836114382e-12,-0.6325145174570053,0.2315202231520223,28.614861967885023
35,BHLHE40,True,5.0,0.05,0.0,0.1,regulon_significant_plus_expression_significant,lesion,lesion,1.2760362542900071e-34,1.529949104785675e-07,1.1363433892502643,0.1587837837837837,12.392424888240859
35,NFE2L2,True,6.0,0.05,0.0,0.1,regulon_significant_plus_expression_significant,lesion,lesion,1.6378667723003972e-19,4.488026735548041e-06,0.6845241377063578,0.3626126126126126,6.987108470383587
35,SOX2,True,4.0,0.05,0.0,0.1,regulon_significant_plus_expression_significant,lesion,lesion,9.389270902003821e-66,6.358243030105812e-06,0.6693425125580267,0.2522522522522522,23.14429917547441
35,HMGA1,False,,0.05,0.0,0.1,regulon_significant_plus_expression_significant,lesion,lesion,1.6881760814233672e-19,0.0020079019324663,0.7445295603179917,0.072072072072072,6.94540355055798
35,TCF4,False,,0.05,0.0,0.1,regulon_significant_plus_expression_significant,internal_control,lesion,2.5162199249417195e-49,0.0564812833706176,0.115325938290752,0.7612612612612613,17.20235432169234
35,NR2F2,False,,0.05,0.0,0.1,regulon_significant_plus_expression_significant,internal_control,lesion,2.7260446537151666e-49,0.6962069302383829,0.3910689545084058,0.0349099099099099,17.141419578143193
35,CEBPD,False,,0.05,0.0,0.1,regulon_significant_plus_expression_significant,lesion,lesion,1.0129790988328588e-48,0.9247351769699248,0.0211323518984938,0.0427927927927927,16.91399471214932
35,ATF7,False,,0.05,0.0,0.1,regulon_significant_plus_expression_significant,lesion,lesion,7.059258557174854e-21,0.957350567735444,0.0723226656345507,0.2871621621621621,7.235679684271952
36,SATB2,True,2.0,0.05,0.0,0.1,regulon_significant_plus_expression_significant_plus_direction,internal_control,internal_control,5.548087738525609e-99,2.342053487924074e-31,-0.7058935339628609,0.4107391910739191,34.818760412936605
36,THRB,True,1.0,0.05,0.0,0.1,regulon_significant_plus_expression_significant_plus_direction,internal_control,internal_control,4.053395110306913e-114,7.47524063251269e-21,-0.3614128972332711,0.6415620641562064,40.04207029812129
36,RARB,True,3.0,0.05,0.0,0.1,regulon_significant_plus_expression_significant_plus_direction,internal_control,internal_control,1.9668787753604963e-81,9.597953836114382e-12,-0.6325145174570053,0.2315202231520223,28.614861967885023
36,BHLHE40,True,5.0,0.05,0.0,0.1,regulon_significant_plus_expression_significant_plus_direction,lesion,lesion,1.2760362542900071e-34,1.529949104785675e-07,1.1363433892502643,0.1587837837837837,12.392424888240859
36,NFE2L2,True,6.0,0.05,0.0,0.1,regulon_significant_plus_expression_significant_plus_direction,lesion,lesion,1.6378667723003972e-19,4.488026735548041e-06,0.6845241377063578,0.3626126126126126,6.987108470383587
36,SOX2,True,4.0,0.05,0.0,0.1,regulon_significant_plus_expression_significant_plus_direction,lesion,lesion,9.389270902003821e-66,6.358243030105812e-06,0.6693425125580267,0.2522522522522522,23.14429917547441
36,HMGA1,False,,0.05,0.0,0.1,regulon_significant_plus_expression_significant_plus_direction,lesion,lesion,1.6881760814233672e-19,0.0020079019324663,0.7445295603179917,0.072072072072072,6.94540355055798
36,TCF4,False,,0.05,0.0,0.1,regulon_significant_plus_expression_significant_plus_direction,internal_control,lesion,2.5162199249417195e-49,0.0564812833706176,0.115325938290752,0.7612612612612613,17.20235432169234
36,NR2F2,False,,0.05,0.0,0.1,regulon_significant_plus_expression_significant_plus_direction,internal_control,lesion,2.7260446537151666e-49,0.6962069302383829,0.3910689545084058,0.0349099099099099,17.141419578143193
36,CEBPD,False,,0.05,0.0,0.1,regulon_significant_plus_expression_significant_plus_direction,lesion,lesion,1.0129790988328588e-48,0.9247351769699248,0.0211323518984938,0.0427927927927927,16.91399471214932
36,ATF7,False,,0.05,0.0,0.1,regulon_significant_plus_expression_significant_plus_direction,lesion,lesion,7.059258557174854e-21,0.957350567735444,0.0723226656345507,0.2871621621621621,7.235679684271952
37,SATB2,True,2.0,0.05,0.25,0.0,regulon_significant_plus_direction,internal_control,internal_control,5.548087738525609e-99,2.342053487924074e-31,-0.7058935339628609,0.4107391910739191,34.818760412936605
37,THRB,True,1.0,0.05,0.25,0.0,regulon_significant_plus_direction,internal_control,internal_control,4.053395110306913e-114,7.47524063251269e-21,-0.3614128972332711,0.6415620641562064,40.04207029812129
37,RARB,True,3.0,0.05,0.25,0.0,regulon_significant_plus_direction,internal_control,internal_control,1.9668787753604963e-81,9.597953836114382e-12,-0.6325145174570053,0.2315202231520223,28.614861967885023
37,BHLHE40,True,5.0,0.05,0.25,0.0,regulon_significant_plus_direction,lesion,lesion,1.2760362542900071e-34,1.529949104785675e-07,1.1363433892502643,0.1587837837837837,12.392424888240859
37,NFE2L2,True,6.0,0.05,0.25,0.0,regulon_significant_plus_direction,lesion,lesion,1.6378667723003972e-19,4.488026735548041e-06,0.6845241377063578,0.3626126126126126,6.987108470383587
37,SOX2,True,4.0,0.05,0.25,0.0,regulon_significant_plus_direction,lesion,lesion,9.389270902003821e-66,6.358243030105812e-06,0.6693425125580267,0.2522522522522522,23.14429917547441
37,HMGA1,True,7.0,0.05,0.25,0.0,regulon_significant_plus_direction,lesion,lesion,1.6881760814233672e-19,0.0020079019324663,0.7445295603179917,0.072072072072072,6.94540355055798
37,TCF4,False,,0.05,0.25,0.0,regulon_significant_plus_direction,internal_control,lesion,2.5162199249417195e-49,0.0564812833706176,0.115325938290752,0.7612612612612613,17.20235432169234
37,NR2F2,False,,0.05,0.25,0.0,regulon_significant_plus_direction,internal_control,lesion,2.7260446537151666e-49,0.6962069302383829,0.3910689545084058,0.0349099099099099,17.141419578143193
37,CEBPD,False,,0.05,0.25,0.0,regulon_significant_plus_direction,lesion,lesion,1.0129790988328588e-48,0.9247351769699248,0.0211323518984938,0.0427927927927927,16.91399471214932
37,ATF7,False,,0.05,0.25,0.0,regulon_significant_plus_direction,lesion,lesion,7.059258557174854e-21,0.957350567735444,0.0723226656345507,0.2871621621621621,7.235679684271952
38,SATB2,True,2.0,0.05,0.25,0.0,regulon_significant_plus_expression_significant,internal_control,internal_control,5.548087738525609e-99,2.342053487924074e-31,-0.7058935339628609,0.4107391910739191,34.818760412936605
38,THRB,True,1.0,0.05,0.25,0.0,regulon_significant_plus_expression_significant,internal_control,internal_control,4.053395110306913e-114,7.47524063251269e-21,-0.3614128972332711,0.6415620641562064,40.04207029812129
38,RARB,True,3.0,0.05,0.25,0.0,regulon_significant_plus_expression_significant,internal_control,internal_control,1.9668787753604963e-81,9.597953836114382e-12,-0.6325145174570053,0.2315202231520223,28.614861967885023
38,BHLHE40,True,5.0,0.05,0.25,0.0,regulon_significant_plus_expression_significant,lesion,lesion,1.2760362542900071e-34,1.529949104785675e-07,1.1363433892502643,0.1587837837837837,12.392424888240859
38,NFE2L2,True,6.0,0.05,0.25,0.0,regulon_significant_plus_expression_significant,lesion,lesion,1.6378667723003972e-19,4.488026735548041e-06,0.6845241377063578,0.3626126126126126,6.987108470383587
38,SOX2,True,4.0,0.05,0.25,0.0,regulon_significant_plus_expression_significant,lesion,lesion,9.389270902003821e-66,6.358243030105812e-06,0.6693425125580267,0.2522522522522522,23.14429917547441
38,HMGA1,True,7.0,0.05,0.25,0.0,regulon_significant_plus_expression_significant,lesion,lesion,1.6881760814233672e-19,0.0020079019324663,0.7445295603179917,0.072072072072072,6.94540355055798
38,TCF4,False,,0.05,0.25,0.0,regulon_significant_plus_expression_significant,internal_control,lesion,2.5162199249417195e-49,0.0564812833706176,0.115325938290752,0.7612612612612613,17.20235432169234
38,NR2F2,False,,0.05,0.25,0.0,regulon_significant_plus_expression_significant,internal_control,lesion,2.7260446537151666e-49,0.6962069302383829,0.3910689545084058,0.0349099099099099,17.141419578143193
38,CEBPD,False,,0.05,0.25,0.0,regulon_significant_plus_expression_significant,lesion,lesion,1.0129790988328588e-48,0.9247351769699248,0.0211323518984938,0.0427927927927927,16.91399471214932
38,ATF7,False,,0.05,0.25,0.0,regulon_significant_plus_expression_significant,lesion,lesion,7.059258557174854e-21,0.957350567735444,0.0723226656345507,0.2871621621621621,7.235679684271952
39,SATB2,True,2.0,0.05,0.25,0.0,regulon_significant_plus_expression_significant_plus_direction,internal_control,internal_control,5.548087738525609e-99,2.342053487924074e-31,-0.7058935339628609,0.4107391910739191,34.818760412936605
39,THRB,True,1.0,0.05,0.25,0.0,regulon_significant_plus_expression_significant_plus_direction,internal_control,internal_control,4.053395110306913e-114,7.47524063251269e-21,-0.3614128972332711,0.6415620641562064,40.04207029812129
39,RARB,True,3.0,0.05,0.25,0.0,regulon_significant_plus_expression_significant_plus_direction,internal_control,internal_control,1.9668787753604963e-81,9.597953836114382e-12,-0.6325145174570053,0.2315202231520223,28.614861967885023
39,BHLHE40,True,5.0,0.05,0.25,0.0,regulon_significant_plus_expression_significant_plus_direction,lesion,lesion,1.2760362542900071e-34,1.529949104785675e-07,1.1363433892502643,0.1587837837837837,12.392424888240859
39,NFE2L2,True,6.0,0.05,0.25,0.0,regulon_significant_plus_expression_significant_plus_direction,lesion,lesion,1.6378667723003972e-19,4.488026735548041e-06,0.6845241377063578,0.3626126126126126,6.987108470383587
